,id,title,popularity,release_date
556,31011,Mr. Nobody,23.656,2009-11-06
557,314365,Spotlight,36.936,2015-11-06
558,15859,A Moment to Remember,16.277,2004-11-05
559,25606,White Collar Blues,11.803,1975-03-27
560,25606,White Collar Blues,11.803,1975-03-27
561,593,Solaris,32.022,1972-03-20
562,323272,War Room,37.29,2015-08-28
563,934,Rififi,11.025,1955-04-13
564,523781,Words on Bathroom Walls,21.226,2020-08-21
565,113,"Spring, Summer, Fall, Winter... and Spring",17.682,2003-09-19
566,674,Harry Potter and the Goblet of Fire,124.245,2005-11-16
567,52345,Lisbela and the Prisoner,1.042,2003-08-22
568,56231,The Working Class Goes to Heaven,8.392,1971-09-17
569,47931,Elite Squad: The Enemy Within,42.433,2010-10-08
570,11953,Kagemusha,22.986,1980-04-26
571,107,Snatch,44.12,2000-09-01
572,348892,Bajrangi Bhaijaan,13.95,2015-07-17
573,58129,The Phantom Carriage,11.702,1921-01-01
574,1018,Mulholland Drive,32.989,2001-06-06
575,502,Fail Safe,14.237,1964-10-07
576,393559,My Life as a Zucchini,17.436,2016-09-22
577,4977,Paprika,34.618,2006-10-21
578,1675,Day for Night,15.522,1973-05-24
579,71157,Polisse,8.861,2011-10-06
580,10315,Fantastic Mr. Fox,33.161,2009-10-23
581,22,Pirates of the Caribbean: The Curse of the Black Pearl,141.3,2003-07-09
582,901563,Close,34.026,2022-11-01
583,29458,One Hundred Steps,11.777,2000-09-01
584,5915,Into the Wild,42.302,2007-09-21
585,49797,I Saw the Devil,24.735,2010-08-12
586,762,Monty Python and the Holy Grail,22.52,1975-03-14
587,335578,Land of Mine,24.208,2015-12-03
588,554590,Tod@s Caen,10.09,2019-08-30
589,22843,Evangelion: 2.0 You Can (Not) Advance,22.732,2009-06-26
590,10193,Toy Story 3,72.625,2010-06-16
591,419478,Midnight Sun,25.605,2018-03-22
592,142,Brokeback Mountain,61.964,2005-10-22
593,11621,Porco Rosso,32.365,1992-07-18
594,1280,3-Iron,18.727,2004-10-15
595,136,Freaks,20.099,1932-01-01
596,359156,Don't Be Bad,7.961,2015-09-08
597,2118,L.A. Confidential,30.521,1997-09-19
598,367412,Whiplash,14.721,2013-01-18
599,581528,"The Gangster, the Cop, the Devil",71.086,2019-05-15
600,31056,A Short Film About Love,10.15,1988-08-21
601,84892,The Perks of Being a Wallflower,45.622,2012-09-20
602,9475,Scent of a Woman,34.354,1992-12-23
603,262,The King of Comedy,20.891,1982-12-18
604,562,Die Hard,42.708,1988-07-15
605,445030,No Game No Life: Zero,21.743,2017-07-15
606,428493,God's Own Country,18.114,2017-08-31
607,149870,The Wind Rises,42.364,2013-07-20
608,277216,Straight Outta Compton,33.511,2015-08-11
609,16237,Teen Titans: Trouble in Tokyo,37.736,2006-09-15
610,11697,The Man Who Shot Liberty Valance,19.344,1962-04-13
611,11602,Through a Glass Darkly,11.356,1961-10-16
612,9421,The Dinner Game,15.933,1998-04-15
613,1366,Rocky,63.779,1976-11-20
614,13042,Presto,17.529,2008-06-27
615,438631,Dune,163.196,2021-09-15
616,11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,15.932,2003-05-28
617,545611,Everything Everywhere All at Once,62.611,2022-03-24
618,22683,Gifted Hands: The Ben Carson Story,45.07,2009-02-07
619,585511,Luck,66.936,2022-08-05
620,18079,Nine Queens,16.517,2000-08-31
621,531,The Wrong Trousers,12.185,1993-12-17
622,609242,The Heist of the Century,15.597,2020-01-16
623,113833,The Normal Heart,18.674,2014-05-25
624,49026,The Dark Knight Rises,79.305,2012-07-17
625,423612,Never Look Away,14.269,2018-10-03
626,14069,The Girl Who Leapt Through Time,28.563,2006-07-15
627,887,The Best Years of Our Lives,14.746,1946-12-25
628,976893,Perfect Days,68.221,2023-11-10
629,553,Dogville,13.855,2003-05-21
630,141,Donnie Darko,48.214,2001-01-19
631,5961,Fanny and Alexander,13.155,1982-12-17
632,169813,Short Term 12,10.681,2013-08-23
633,666277,Past Lives,45.693,2023-06-02
634,86837,Amour,8.892,2012-09-20
635,760774,One Life,35.259,2023-12-21
636,126319,Ernest & Celestine,15.31,2012-12-12
637,5511,Le Samouraï,24.3,1967-10-25
638,843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,21.226,2021-09-14
639,792307,Poor Things,81.467,2023-12-07
640,11005,Awakenings,20.295,1990-12-04
641,24480,Partly Cloudy,11.949,2009-05-28
642,117,The Untouchables,30.428,1987-06-03
643,144,Wings of Desire,16.273,1987-09-23
644,1700,Misery,19.044,1990-11-30
645,165,Back to the Future Part II,38.428,1989-11-22
646,22596,Safety Last!,15.476,1923-04-01
647,1480,Touch of Evil,16.399,1958-03-30
648,380,Rain Man,37.893,1988-12-12
649,882569,Guy Ritchie's The Covenant,73.444,2023-04-19
650,359784,Maudie,18.155,2016-06-16
651,20126,Deep Red,15.337,1975-03-07
652,583,Life of Brian,26.99,1979-08-17
653,705861,Hustle,29.624,2022-06-03
654,12496,The Twilight Samurai,16.103,2002-11-02
655,6844,The Ten Commandments,56.785,1956-10-05
656,587,Big Fish,26.524,2003-12-25
657,336804,Mustang,16.076,2015-06-17
658,925,Do the Right Thing,15.519,1989-06-14
659,14756,Ip Man,17.88,2008-12-12
660,29845,A Woman Under the Influence,18.816,1974-11-18
661,13855,The Chaser,18.124,2008-02-14
662,143,All Quiet on the Western Front,22.157,1930-04-29
663,1002185,A Million Miles Away,28.744,2023-09-08
664,937278,A Man Called Otto,67.458,2022-12-28
665,303,Notorious,20.015,1946-08-21
666,579974,RRR,61.11,2022-03-24
667,317442,The Last: Naruto the Movie,59.848,2014-12-06
668,15916,Angel's Egg,14.029,1985-12-22
669,10229,A Walk to Remember,52.101,2002-01-25
670,1417,Pan's Labyrinth,58.163,2006-10-10
671,17483,Shelter,12.926,2007-06-16
672,873,The Color Purple,19.277,1985-12-18
673,396535,Train to Busan,86.48,2016-07-20
674,273248,The Hateful Eight,37.856,2015-12-25
675,166428,How to Train Your Dragon: The Hidden World,62.462,2019-01-03
676,12444,Harry Potter and the Deathly Hallows: Part 1,103.911,2010-11-17
677,11902,Underground,17.778,1995-05-13
678,703,Annie Hall,15.67,1977-04-19
679,374473,"I, Daniel Blake",19.377,2016-10-21
680,269149,Zootopia,86.727,2016-02-11
681,22504,The King and the Mockingbird,12.807,1980-03-19
682,479718,The Outlaws,46.025,2017-10-03
683,14282,Ninja Scroll,19.577,1993-06-05
684,382591,Two Is a Family,19.685,2016-12-07
685,25253,Crooks in Clover,7.712,1963-11-27
686,27670,Nothing Left to Do But Cry,6.169,1984-12-20
687,10227,PlayTime,18.211,1967-12-16
688,533535,Deadpool & Wolverine,3246.173,2024-07-24
689,2108,The Breakfast Club,27.471,1985-02-15
690,808,Shrek,139.359,2001-05-18
691,21135,L'Eclisse,14.663,1962-04-13
692,12429,Ponyo,54.709,2008-07-19
693,656563,Rich in Love,8.217,2020-04-30
694,603692,John Wick: Chapter 4,171.834,2023-03-22
695,45269,The King's Speech,30.204,2010-11-26
696,792,Platoon,36.894,1986-12-19
697,40662,Batman: Under the Red Hood,23.396,2010-07-27
698,322,Mystic River,39.18,2003-10-07
699,211954,Instructions Not Included,18.297,2013-07-20
700,492188,Marriage Story,20.424,2019-09-28
701,938008,The Killer,56.129,2022-07-13
702,843241,The Seven Deadly Sins: Cursed by Light,25.268,2021-07-02
703,19026,Azur & Asmar: The Princes' Quest,14.195,2006-05-21
704,10757,Kabhi Khushi Kabhie Gham,16.568,2001-12-14
705,25050,Still Walking,14.23,2008-06-28
706,10020,Beauty and the Beast,76.677,1991-10-22
707,177572,Big Hero 6,161.618,2014-10-24
708,9552,The Exorcist,61.898,1973-12-26
709,525,The Blues Brothers,20.481,1980-06-16
710,203217,My Mom Is a Character,9.249,2013-06-21
711,49046,All Quiet on the Western Front,64.722,2022-10-07
712,12491,Accattone,10.288,1961-09-25
713,12405,Slumdog Millionaire,26.675,2008-11-12
714,334,Magnolia,23.86,1999-12-17
715,309,The Celebration,17.739,1998-06-19
716,903,Cool Hand Luke,35.763,1967-11-01
717,123025,"Batman: The Dark Knight Returns, Part 1",25.259,2012-08-21
718,15121,The Sound of Music,44.505,1965-03-29
719,726759,Tetris,24.339,2023-03-15
720,502033,Sound of Metal,16.337,2020-11-20
721,1626,Vivre Sa Vie,14.088,1962-09-20
722,696,Manhattan,12.169,1979-04-25
723,30018,Mother,21.902,2009-05-28
724,24657,The Sacrifice,15.572,1986-05-09
725,486589,Red Shoes and the Seven Dwarfs,31.902,2019-07-25
726,337960,Holding the Man,13.28,2015-08-27
727,49687,Marriage Italian Style,14.461,1964-12-18
728,15265,The Red Balloon,14.231,1956-08-24
729,9800,Philadelphia,14.222,1993-12-22
730,5528,The Chorus,19.601,2004-03-17
731,1040,The Leopard,22.961,1963-03-27
732,96721,Rush,27.444,2013-09-02
733,61979,Three Steps Above Heaven,59.776,2010-12-03
734,770254,Back to the Outback,26.308,2021-12-03
735,393729,Divines,9.059,2016-08-31
736,33602,Temple Grandin,13.505,2010-02-06
737,672,Harry Potter and the Chamber of Secrets,136.248,2002-11-13
738,404,The Straight Story,19.481,1999-10-15
739,30588,Monsieur Verdoux,13.808,1947-09-26
740,205,Hotel Rwanda,18.88,2004-12-22
741,413594,Sword Art Online: The Movie – Ordinal Scale,24.783,2017-02-18
742,24428,The Avengers,162.48,2012-04-25
743,16052,Selena,23.388,1997-03-21
744,451945,BPM (Beats per Minute),16.131,2017-08-23
745,5544,Hiroshima Mon Amour,10.63,1959-06-10
746,162,Edward Scissorhands,71.175,1990-12-07
747,396,Who's Afraid of Virginia Woolf?,15.784,1966-06-22
748,158,Knockin' on Heaven's Door,14.605,1997-02-20
749,840430,The Holdovers,40.087,2023-10-27
750,766507,Prey,101.843,2022-08-02
751,297222,PK,22.397,2014-12-18
752,234200,Pride,12.912,2014-09-12
753,216,Ali: Fear Eats the Soul,11.946,1974-03-05
754,597316,My Little Pony: A New Generation,22.368,2021-09-22
755,20139,The Children's Hour,16.357,1961-12-19
756,506574,Descendants 3,59.965,2019-08-02
757,221732,Rurouni Kenshin Part III: The Legend Ends,24.776,2014-09-13
758,9806,The Incredibles,67.047,2004-10-27
759,963,The Maltese Falcon,18.958,1941-10-18
760,11220,Fallen Angels,26.556,1995-09-06
761,4480,Jean de Florette,15.307,1986-08-27
762,1908,Inherit the Wind,18.253,1960-07-07
763,980,The Ox-Bow Incident,10.78,1942-12-03
764,963,The Maltese Falcon,18.958,1941-10-18
765,688,The Bridges of Madison County,33.62,1995-06-02
766,40619,Day & Night,14.714,2010-06-17
767,28162,A Matter of Life and Death,12.143,1946-12-15
768,13187,A Charlie Brown Christmas,28.113,1965-12-09
769,242582,Nightcrawler,93.327,2014-10-23
770,613868,Cousins,13.777,2019-12-10
771,3114,The Searchers,27.577,1956-05-16
772,1633,Fried Green Tomatoes,29.95,1991-12-27
773,602063,Rurouni Kenshin: The Final,24.335,2021-04-23
774,556984,The Trial of the Chicago 7,20.809,2020-09-25
775,539517,Constantine: City of Demons - The Movie,23.78,2018-10-04
776,137182,The Broken Circle Breakdown,15.468,2012-10-09
777,369299,Don't Blame the Kid,16.685,2016-05-13
778,632,Stalag 17,12.768,1953-05-29
779,336,"Duck, You Sucker",21.475,1971-10-20
780,23832,For Love and Gold,8.592,1966-04-07
781,81401,The Turin Horse,15.608,2011-03-31
782,83666,Moonrise Kingdom,25.182,2012-05-16
783,9023,Spirit: Stallion of the Cimarron,66.473,2002-05-24
784,744114,My Policeman,15.008,2022-10-20
785,375794,No Manches Frida,34.556,2016-09-02
786,51608,The Man from Nowhere,25.518,2010-08-04
787,713776,If Anything Happens I Love You,10.505,2020-03-07
788,352173,Drishyam,13.109,2015-07-30
789,11299,Cowboy Bebop: The Movie,22.339,2001-09-01
790,767,Harry Potter and the Half-Blood Prince,117.319,2009-07-15
791,30959,Kwaidan,21.544,1965-01-06
792,776305,Belle,29.364,2021-07-16
793,773,Little Miss Sunshine,15.337,2006-07-26
794,653,Nosferatu,43.127,1922-02-16
795,587272,Father There Is Only One,29.626,2019-08-02
796,20123,Time of the Gypsies,19.513,1988-12-21
797,508439,Onward,29.637,2020-02-29
798,4808,Charade,23.94,1963-12-01
799,499,Cléo from 5 to 7,17.38,1962-04-11
800,286217,The Martian,61.64,2015-09-30
801,244063,Boys,13.588,2014-01-08
802,238628,Tangerines,10.594,2013-10-16
803,44214,Black Swan,49.263,2010-12-03
804,803700,The Eight Mountains,12.373,2022-12-21
805,14811,Fiddler on the Roof,23.854,1971-11-03
806,573699,White Snake,30.59,2019-01-11
807,167581,Free Fall,19.561,2013-05-27
808,993,Sleuth,14.227,1972-12-10
809,11898,Kind Hearts and Coronets,13.529,1949-06-21
810,11787,Harvey,12.379,1950-12-04
811,8016,"Germany, Year Zero",12.683,1948-12-01
812,27040,Meshes of the Afternoon,10.538,1943-01-01
813,2493,The Princess Bride,32.735,1987-09-25
814,446159,Bacurau,18.208,2019-08-29
815,22881,The Blind Side,48.432,2009-11-20
816,13830,Shottas,24.597,2002-02-27
817,675,Harry Potter and the Order of the Phoenix,114.779,2007-07-08
818,288,High Noon,28.077,1952-06-09
819,336808,Embrace of the Serpent,16.098,2015-05-25
820,1075,"Black Cat, White Cat",12.97,1998-06-01
821,990,The Hustler,12.521,1961-09-25
822,801335,Girl in the Basement,70.242,2021-02-27
823,522627,The Gentlemen,44.282,2020-01-23
824,12516,Dreams,14.173,1990-05-11
825,5910,Fireworks,15.144,1997-10-30
826,851,Brief Encounter,14.907,1945-11-24
827,1022789,Inside Out 2,1641.74,2024-06-11
828,724495,The Woman King,34.214,2022-09-16
829,534780,Andhadhun,14.338,2018-10-05
830,82702,How to Train Your Dragon 2,68.035,2014-06-05
831,15251,Eddie Murphy: Delirious,8.766,1983-10-15
832,13151,Scooby-Doo on Zombie Island,37.305,1998-09-22
833,1632,Mississippi Burning,20.807,1988-12-08
834,965150,Aftersun,43.011,2022-10-21
835,508933,Ricky Gervais: Humanity,9.436,2018-03-13
836,414906,The Batman,124.799,2022-03-01
837,891,All the President's Men,15.968,1976-04-09
838,68,Brazil,15.271,1985-02-20
839,672322,Rurouni Kenshin: The Beginning,35.614,2021-06-04
840,672322,Rurouni Kenshin: The Beginning,35.614,2021-06-04
841,845,Strangers on a Train,14.101,1951-06-27
842,1587,What's Eating Gilbert Grape,21.33,1993-12-17
843,164,Breakfast at Tiffany's,32.865,1961-10-06
844,435366,Fabricated City,18.507,2017-02-09
845,49992,Lucky and Zorba,10.46,1998-12-22
846,11474,The Warriors,33.583,1979-02-01
847,8416,The Conformist,17.589,1970-07-01
848,2433,The Young Girls of Rochefort,10.042,1967-03-08
849,11362,The Count of Monte Cristo,36.934,2002-01-23
850,8358,Cast Away,45.636,2000-12-22
851,567410,System Crasher,12.023,2019-09-19
852,144288,Berserk: The Golden Age Arc III - The Advent,27.276,2013-02-01
853,1904,Memoirs of a Geisha,18.86,2005-12-06
854,578,Jaws,53.968,1975-06-20
855,100402,Captain America: The Winter Soldier,45.026,2014-03-20
856,966220,Sniper: The White Raven,42.403,2022-05-03
857,227932,My Mom Is a Character 2,8.727,2016-12-22
858,614917,King Richard,22.043,2021-11-18
859,30020,Taste of Cherry,19.359,1997-09-28
860,3763,Onibaba,16.151,1964-11-21
861,13929,Geri's Game,13.199,1997-11-24
862,1592,Primal Fear,29.525,1996-03-06
863,218,The Terminator,80.203,1984-10-26
864,371645,Hunt for the Wilderpeople,26.983,2016-03-31
865,51739,The Secret World of Arrietty,31.69,2010-07-16
866,247,The Killing,17.162,1956-06-06
867,502356,The Super Mario Bros. Movie,180.978,2023-04-05
868,16306,Fantastic Planet,11.867,1973-12-01
869,13466,October Sky,18.446,1999-02-19
870,12548,I Vitelloni,10.353,1953-09-17
871,537116,"tick, tick... BOOM!",18.962,2021-11-11
872,871,Planet of the Apes,50.549,1968-02-07
873,869626,Marcel the Shell with Shoes On,34.212,2022-06-24
874,581577,Persian Lessons,13.733,2020-04-17
875,426426,Roma,16.456,2018-11-21
876,812,Aladdin,51.712,1992-11-25
877,496450,"Miraculous: Ladybug & Cat Noir, The Movie",76.574,2023-07-05
878,108,Three Colors: Blue,22.212,1993-09-08
879,342470,All the Bright Places,26.205,2020-02-28
880,15794,White Heat,13.112,1949-09-02
881,583083,The Kissing Booth 2,46.7,2020-07-24
882,496450,"Miraculous: Ladybug & Cat Noir, The Movie",76.574,2023-07-05
883,471707,Corpus Christi,14.567,2019-09-10
884,37247,The Graduate,34.877,1967-12-21
885,976573,Elemental,131.482,2023-06-14
886,12219,12 Angry Men,19.249,1997-08-17
887,4347,Atonement,30.956,2007-02-27
888,581577,Persian Lessons,13.733,2020-04-17
889,177945,"Like Father, Like Son",16.395,2013-09-28
890,1726,Iron Man,107.137,2008-04-30
891,580175,Another Round,16.917,2020-09-24
892,4995,Boogie Nights,40.318,1997-10-07
893,261,Cat on a Hot Tin Roof,12.346,1958-08-29
894,728118,"Quo Vadis, Aida?",14.49,2021-02-26
895,627725,The Banker,40.613,2020-03-06
896,110160,Laurence Anyways,18.428,2012-05-18
897,99,All About My Mother,15.388,1999-04-16
898,498249,Bad Seeds,7.925,2018-11-21
899,24160,My Friends Act II,8.798,1982-12-22
900,1027014,Entergalactic,20.064,2022-09-28
901,838209,Exhuma,78.458,2024-02-22
902,573171,Little Eggs: A Frozen Rescue,38.387,2022-12-14
903,74308,Detachment,29.804,2011-04-24
904,9912,The World's Fastest Indian,28.949,2005-10-12
905,4497,Viridiana,13.798,1962-04-01
906,221731,Rurouni Kenshin Part II: Kyoto Inferno,24.152,2014-08-01
907,212,Arsenic and Old Lace,11.803,1944-09-01
908,13363,The Man from Earth,54.558,2007-06-10
909,28580,The Lost Weekend,29.246,1945-11-29
910,19101,A Little Princess,15.368,1995-05-10
911,10633,In the Heat of the Night,18.034,1967-08-02
912,313297,Kubo and the Two Strings,33.45,2016-08-18
913,207703,Kingsman: The Secret Service,63.241,2015-01-24
914,14580,The Big Heat,13.607,1953-10-14
915,11482,The Tenant,14.716,1976-05-26
916,637649,Wrath of Man,85.851,2021-04-22
917,995,Stagecoach,20.778,1939-03-03
918,513434,One Cut of the Dead,13.919,2017-11-04
919,804095,The Fabelmans,34.108,2022-11-11
920,381289,A Dog's Purpose,56.569,2017-01-19
921,14438,Fireproof,47.331,2008-09-26
922,9343,Fitzcarraldo,15.099,1982-03-02
923,55,Amores Perros,19.326,2000-06-16
924,514439,Breakthrough,23.214,2019-04-10
925,29154,Stand and Deliver,22.535,1988-03-11
926,13386,I'm Starting from Three,6.484,1981-03-05
927,320007,Victoria,14.366,2015-06-11
928,10637,Remember the Titans,31.801,2000-09-29
929,746,The Last Emperor,21.541,1987-10-04
930,38251,Mediterraneo,14.021,1991-02-02
931,14813,Mickey's Christmas Carol,24.44,1983-10-19
932,8832,Il Divo,12.525,2008-05-28
933,4495,The Spirit of the Beehive,14.58,1973-10-08
934,21191,Sin Nombre,26.349,2009-03-20
935,1939,Laura,19.071,1944-10-11
936,1678,Godzilla,22.86,1954-11-03
937,981,The Philadelphia Story,11.838,1940-12-05
938,137113,Edge of Tomorrow,56.651,2014-05-27
939,12093,Lilya 4-ever,21.109,2002-08-23
940,12093,Lilya 4-ever,21.109,2002-08-23
941,11657,Le Cercle Rouge,18.036,1970-10-19
942,419430,Get Out,65.228,2017-02-24
943,293660,Deadpool,189.03,2016-02-09
944,841755,Mortal Kombat Legends: Battle of the Realms,38.44,2021-08-30
945,76600,Avatar: The Way of Water,141.023,2022-12-14
946,793,Blue Velvet,22.256,1986-09-19
947,702,A Streetcar Named Desire,16.425,1951-09-19
948,643,Battleship Potemkin,13.56,1925-12-24
949,283995,Guardians of the Galaxy Vol. 2,71.997,2017-04-19
950,14624,The Ultimate Gift,31.726,2007-03-09
951,10322,Being There,12.4,1979-12-19
952,25768,"Steamboat Bill, Jr.",16.318,1928-05-09
953,9444,Anastasia,51.725,1997-11-20
954,642,Butch Cassidy and the Sundance Kid,20.525,1969-09-23
955,466282,To All the Boys I've Loved Before,50.436,2018-08-16
956,795514,The Fallout,38.904,2021-03-17
957,1933,The Others,33.666,2001-08-02
958,976,Sweet Smell of Success,11.268,1957-07-04
959,11171,Mysterious Skin,20.63,2005-03-30
960,768744,My Hero Academia: World Heroes' Mission,44.032,2021-08-06
961,756999,The Black Phone,47.624,2022-06-22
962,228205,The Longest Ride,38.806,2015-04-09
963,4235,The Sicilian Clan,17.502,1969-12-05
964,650,Boyz n the Hood,26.655,1991-07-12
965,76341,Mad Max: Fury Road,116.478,2015-05-13
966,10331,Night of the Living Dead,42.666,1968-10-04
967,624932,Dave Chappelle: Sticks & Stones,12.698,2019-08-26
968,585244,I Still Believe,15.638,2020-03-12
969,309809,The Little Prince,30.067,2015-07-29
970,20992,Brother,10.861,1997-12-12
971,9693,Children of Men,27.736,2006-09-22
972,589739,Hair Love,6.088,2019-08-14
973,417261,Forever My Girl,30.598,2018-01-26
974,13980,Sword of the Stranger,25.387,2007-09-29
975,11321,Seven Pounds,35.782,2008-12-18
976,137,Groundhog Day,32.615,1993-02-11
977,348678,A Man Called Ove,31.529,2015-12-25
978,72213,Courageous,22.942,2011-09-30
979,38757,Tangled,107.246,2010-11-24
980,10835,The Killer,24.423,1989-03-24
981,576,The Wild Bunch,13.757,1969-06-19
982,398978,The Irishman,45.347,2019-11-01
983,348678,A Man Called Ove,31.529,2015-12-25
984,329865,Arrival,64.832,2016-11-10
985,15137,Evangelion: 1.0 You Are (Not) Alone,32.582,2007-09-01
